id	pop	sex	FatherId	MotherId	Fitness0	Hybridindex	Pref0	Pref1	Sex	Signal0	
123569	1	1	121127	121234	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123579	1	1	121245	121140	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123580	1	1	121345	121140	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123581	1	1	121316	121140	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123582	1	1	121254	121140	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123583	1	1	121416	121250	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123585	1	1	121160	121286	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123588	1	1	121098	121253	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123589	1	1	121135	121227	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123593	1	1	121148	121238	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123594	1	1	121127	121238	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123595	1	1	121373	121217	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123597	1	1	121440	121448	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123598	1	1	121437	121448	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123599	1	1	121161	121448	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123600	1	1	121106	121448	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123602	1	1	121556	121147	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123604	1	1	121355	121538	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123605	1	1	121405	121538	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123606	1	1	121318	121538	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123608	1	1	121329	121538	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123609	1	1	121380	121483	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123610	1	1	121149	121483	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123612	1	1	121167	121483	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123618	1	1	121541	121263	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123619	1	1	121223	121367	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123620	1	1	121090	121367	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123621	1	1	121087	121367	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123622	1	1	121090	121367	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123623	1	1	121163	121550	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123625	1	1	121305	121490	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123631	1	1	121117	121273	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123632	1	1	121530	121273	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123633	1	1	121325	121420	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123634	1	1	121299	121420	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123636	1	1	121171	121132	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123637	1	1	121325	121132	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123638	1	1	121325	121132	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123639	1	1	121075	121204	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123642	1	1	121163	121554	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123643	1	1	121229	121554	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123644	1	1	121136	121554	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123645	1	1	121335	121554	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123646	1	1	121254	121476	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123650	1	1	121207	121113	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123652	1	1	121308	121166	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123653	1	1	121265	121409	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123654	1	1	121394	121153	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123656	1	1	121453	121165	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123657	1	1	121276	121165	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123659	1	1	121224	121084	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123660	1	1	121306	121260	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123662	1	1	121359	121260	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123663	1	1	121504	121404	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123664	1	1	121380	121089	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123666	1	1	121541	121102	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123670	1	1	121293	121128	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123671	1	1	121499	121376	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123672	1	1	121294	121376	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123678	1	1	121305	121331	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123679	1	1	121407	121331	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123680	1	1	121077	121514	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123681	1	1	121407	121514	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
123690	1	1	121172	121214	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
