id	pop	sex	FatherId	MotherId	Fitness0	Hybridindex	Pref0	Pref1	Sex	Signal0	
22892	1	1	20469	20506	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22894	1	1	20837	20406	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22897	1	1	20469	20406	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22899	1	1	20788	20786	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22900	1	1	20808	20847	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22902	1	1	20433	20847	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22905	1	1	20662	20494	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22906	1	1	20736	20494	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22907	1	1	20828	20494	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22909	1	1	20867	20503	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22910	1	1	20748	20785	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22913	1	1	20535	20785	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22914	1	1	20566	20387	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22915	1	1	20563	20387	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22918	1	1	20856	20388	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22920	1	1	20386	20806	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22924	1	1	20814	20834	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22925	1	1	20453	20424	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22927	1	1	20609	20424	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22930	1	1	20666	20505	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22932	1	1	20640	20446	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22934	1	1	20572	20665	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22935	1	1	20588	20434	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22942	1	1	20561	20584	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22944	1	1	20613	20763	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22945	1	1	20433	20763	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22946	1	1	20655	20763	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22947	1	1	20661	20763	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22948	1	1	20567	20429	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22949	1	1	20741	20429	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22950	1	1	20567	20429	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22951	1	1	20698	20429	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22954	1	1	20692	20718	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
22955	1	1	20549	20718	11.000000	20.000000	1.000000	1.000000	1.000000	16.000000	
