id	pop	sex	FatherId	MotherId	Fitness0	Hybridindex	Pref0	Pref1	Sex	Signal0	
23189	1	1	21147	20807	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23190	1	1	20847	21048	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23192	1	1	20950	20744	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23195	1	1	21054	20744	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23196	1	1	21112	20744	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23197	1	1	20820	20744	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23198	1	1	20727	20994	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23200	1	1	20861	21024	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23201	1	1	21072	20759	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23203	1	1	21146	21019	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23204	1	1	20709	20913	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23207	1	1	21111	20913	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23208	1	1	20852	21157	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23209	1	1	20848	20944	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23210	1	1	21115	20992	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23211	1	1	20784	20855	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23213	1	1	21180	21105	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23214	1	1	21009	21105	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23215	1	1	20927	21105	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23218	1	1	21146	20858	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23220	1	1	21008	20858	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23221	1	1	21108	20825	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23223	1	1	20752	20971	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23226	1	1	20757	20928	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23227	1	1	20805	21055	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23228	1	1	20780	21055	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23232	1	1	21025	20872	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23233	1	1	20811	20872	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23234	1	1	20793	20682	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23235	1	1	20848	20682	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23236	1	1	20714	20682	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23238	1	1	20727	20804	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23239	1	1	20734	21126	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23241	1	1	20859	20809	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23243	1	1	20967	20809	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23246	1	1	20878	20721	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23248	1	1	20891	20703	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23251	1	1	20746	20956	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23253	1	1	20780	20938	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23254	1	1	20797	20938	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23257	1	1	20840	20802	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23260	1	1	20876	20792	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23261	1	1	20981	20792	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23262	1	1	21120	20792	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23265	1	1	20840	21000	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23266	1	1	20695	20914	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23267	1	1	21144	20914	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23268	1	1	20691	20716	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23269	1	1	20695	20716	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23270	1	1	20942	20716	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23272	1	1	21123	20800	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23274	1	1	20715	21098	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23275	1	1	20817	21098	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23276	1	1	20847	21154	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23277	1	1	20891	21075	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23278	1	1	21025	20882	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23281	1	1	21097	21035	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23282	1	1	20769	21035	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23285	1	1	21008	20768	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23286	1	1	20862	20768	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23290	1	1	21108	20837	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23292	1	1	21180	20741	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23293	1	1	21070	20749	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23296	1	1	21084	21010	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23298	1	1	20769	20690	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23300	1	1	21067	21042	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23301	1	1	20857	21042	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
23302	1	1	21187	21042	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
