id	pop	sex	FatherId	MotherId	Fitness0	Hybridindex	Pref0	Pref1	Sex	Signal0	
198922	1	1	196637	196616	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198923	1	1	196570	196627	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198927	1	1	196735	196435	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198931	1	1	196686	196493	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198932	1	1	196788	196429	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198933	1	1	196683	196429	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198935	1	1	196606	196789	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198937	1	1	196788	196829	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198941	1	1	196549	196595	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198944	1	1	196615	196419	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198951	1	1	196489	196536	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198954	1	1	196860	196826	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198956	1	1	196457	196436	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198958	1	1	196543	196523	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198962	1	1	196786	196776	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198965	1	1	196702	196697	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198968	1	1	196823	196806	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198969	1	1	196883	196806	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198970	1	1	196452	196806	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198971	1	1	196670	196459	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198972	1	1	196671	196459	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198981	1	1	196516	196631	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198985	1	1	196876	196530	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198987	1	1	196793	196514	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198988	1	1	196560	196458	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198991	1	1	196914	196517	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198992	1	1	196532	196642	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198993	1	1	196527	196642	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198998	1	1	196613	196725	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
198999	1	1	196893	196911	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199000	1	1	196673	196911	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199002	1	1	196690	196919	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199004	1	1	196563	196484	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199007	1	1	196645	196484	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199009	1	1	196608	196855	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199011	1	1	196581	196699	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199013	1	1	196816	196818	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199015	1	1	196465	196889	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199016	1	1	196441	196814	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199018	1	1	196544	196719	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199019	1	1	196746	196719	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199024	1	1	196519	196745	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199027	1	1	196690	196564	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199028	1	1	196497	196571	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199029	1	1	196793	196571	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199031	1	1	196779	196422	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
199034	1	1	196494	196574	11.000000	20.000000	1.000000	1.000000	1.000000	1.000000	
