id	pop	sex	FatherId	MotherId	Fitness0	Hybridindex	Pref0	Pref1	Sex	Signal0	
79550	3	1	78206	78298	11.000000	20.000000	1.000000	0.500000	1.000000	1.000000	
79552	3	1	79122	78298	10.000000	18.000000	1.000000	0.500000	1.000000	1.000000	
79555	3	1	77837	77853	5.000000	17.500000	0.500000	1.000000	1.000000	1.000000	
79556	3	1	78137	79285	11.000000	18.000000	1.000000	0.500000	1.000000	1.000000	
79557	3	1	78959	79403	11.000000	16.000000	1.000000	1.000000	1.000000	1.000000	
79558	3	1	79205	78008	6.000000	14.500000	0.500000	1.000000	1.000000	1.000000	
79559	3	1	79502	78008	5.500000	16.000000	1.000000	1.000000	1.000000	1.000000	
79561	3	1	78534	78351	10.500000	16.500000	1.000000	0.500000	1.000000	1.000000	
79563	3	1	78797	78351	11.000000	16.000000	1.000000	0.500000	1.000000	1.000000	
79565	3	1	78843	78460	5.500000	15.500000	1.000000	1.000000	1.000000	1.000000	
79567	3	1	77783	79500	11.000000	17.000000	0.000000	1.000000	1.000000	1.000000	
79570	3	1	77919	79512	10.500000	16.500000	1.000000	1.000000	1.000000	1.000000	
79574	3	1	78661	79410	5.500000	17.000000	1.000000	0.500000	1.000000	1.000000	
79578	3	1	79357	78419	11.000000	18.500000	1.000000	1.000000	1.000000	1.000000	
79580	3	1	77735	78842	10.500000	17.000000	1.000000	0.500000	1.000000	1.000000	
79587	3	1	78918	78734	11.000000	19.000000	0.500000	0.500000	1.000000	1.000000	
79588	3	1	78110	78034	10.500000	17.000000	1.000000	0.500000	1.000000	1.000000	
79589	3	1	78494	78404	10.500000	18.500000	0.500000	0.500000	1.000000	1.000000	
79591	3	1	77679	78073	11.000000	14.500000	0.500000	0.500000	1.000000	1.000000	
79592	3	1	77614	78073	11.000000	19.500000	1.000000	0.500000	1.000000	1.000000	
79593	3	1	78521	78073	10.500000	17.500000	1.000000	0.500000	1.000000	1.000000	
79594	3	1	78679	79463	10.500000	16.000000	0.500000	1.000000	1.000000	1.000000	
79597	3	1	78679	79463	11.000000	19.000000	0.500000	1.000000	1.000000	1.000000	
79598	3	1	78456	78903	6.000000	17.000000	1.000000	1.000000	1.000000	1.000000	
79600	3	1	79308	79157	11.000000	16.500000	1.000000	1.000000	1.000000	1.000000	
79602	3	1	78239	78192	6.000000	16.000000	1.000000	1.000000	1.000000	1.000000	
79611	3	1	79438	77888	11.000000	16.000000	0.500000	1.000000	1.000000	1.000000	
79612	3	1	79255	77716	11.000000	19.000000	0.500000	1.000000	1.000000	1.000000	
79613	3	1	78695	78228	10.500000	17.500000	1.000000	1.000000	1.000000	1.000000	
79615	3	1	78530	78228	10.500000	19.000000	0.500000	0.500000	1.000000	1.000000	
79617	3	1	77861	78425	11.000000	16.000000	1.000000	0.500000	1.000000	1.000000	
79618	3	1	78384	77997	11.000000	15.500000	1.000000	1.000000	1.000000	1.000000	
79620	3	1	78058	78483	5.500000	18.000000	0.000000	1.000000	1.000000	1.000000	
79621	3	1	79136	78483	10.500000	17.000000	0.500000	1.000000	1.000000	1.000000	
79622	3	1	77753	78864	10.500000	17.000000	1.000000	0.500000	1.000000	1.000000	
79628	3	1	79050	78398	11.000000	18.500000	1.000000	1.000000	1.000000	1.000000	
79630	3	1	78873	78111	10.500000	15.000000	1.000000	1.000000	1.000000	1.000000	
79634	3	1	78476	79259	6.000000	14.500000	1.000000	1.000000	1.000000	1.000000	
79636	3	1	79293	77859	6.000000	16.500000	1.000000	1.000000	1.000000	1.000000	
79637	3	1	77856	77920	10.500000	16.000000	1.000000	0.500000	1.000000	1.000000	
79638	3	1	78070	78019	10.500000	19.500000	0.500000	0.500000	1.000000	1.000000	
79639	3	1	77802	78019	11.000000	17.000000	1.000000	0.000000	1.000000	1.000000	
79644	3	1	79361	78858	5.000000	19.000000	1.000000	1.000000	1.000000	1.000000	
79645	3	1	78702	78858	6.000000	19.000000	1.000000	1.000000	1.000000	1.000000	
79647	3	1	79152	79200	11.000000	18.500000	0.000000	1.000000	1.000000	1.000000	
79648	3	1	78550	78636	10.500000	16.000000	1.000000	1.000000	1.000000	1.000000	
79657	3	1	77756	78171	10.500000	16.500000	0.500000	1.000000	1.000000	1.000000	
79658	3	1	77596	78171	11.000000	18.000000	1.000000	1.000000	1.000000	1.000000	
79659	3	1	77638	78297	10.500000	14.000000	1.000000	1.000000	1.000000	1.000000	
79662	3	1	77803	79019	11.000000	15.000000	0.500000	0.500000	1.000000	1.000000	
79666	3	1	79048	78732	6.000000	15.500000	1.000000	1.000000	1.000000	1.000000	
79669	3	1	78914	78245	5.500000	16.500000	1.000000	1.000000	1.000000	1.000000	
79670	3	1	79382	78245	5.500000	18.500000	1.000000	1.000000	1.000000	1.000000	
79671	3	1	78510	78977	11.000000	17.500000	1.000000	0.500000	1.000000	1.000000	
79672	3	1	78571	78977	10.500000	18.500000	1.000000	0.500000	1.000000	1.000000	
79674	3	1	79540	78099	10.500000	18.000000	0.500000	0.500000	1.000000	1.000000	
79675	3	1	78231	78099	11.000000	16.000000	0.500000	1.000000	1.000000	1.000000	
79677	3	1	78002	77575	11.000000	18.000000	1.000000	0.500000	1.000000	1.000000	
79681	3	1	77802	78506	11.000000	17.500000	1.000000	0.500000	1.000000	1.000000	
79684	3	1	79210	78067	5.000000	17.000000	1.000000	1.000000	1.000000	1.000000	
79685	3	1	77599	78067	10.500000	18.500000	1.000000	1.000000	1.000000	1.000000	
79686	3	1	77671	79032	5.500000	16.500000	1.000000	0.500000	1.000000	1.000000	
79689	3	1	77700	78963	11.000000	17.000000	0.500000	1.000000	1.000000	1.000000	
79690	3	1	78557	78963	11.000000	15.500000	1.000000	1.000000	1.000000	1.000000	
79691	3	1	79214	78963	6.000000	13.500000	1.000000	0.500000	1.000000	1.000000	
79692	3	1	78775	78963	11.000000	16.000000	1.000000	0.500000	1.000000	1.000000	
79695	3	1	79097	79497	5.500000	16.500000	1.000000	1.000000	1.000000	1.000000	
79696	3	1	78957	78915	11.000000	15.000000	0.500000	0.500000	1.000000	1.000000	
79700	3	1	77981	78915	5.500000	16.500000	0.500000	0.500000	1.000000	1.000000	
79701	3	1	78172	78601	10.500000	15.500000	1.000000	1.000000	1.000000	1.000000	
79703	3	1	78679	78627	11.000000	18.500000	0.500000	0.500000	1.000000	1.000000	
79705	3	1	79335	79482	11.000000	17.500000	1.000000	0.000000	1.000000	1.000000	
79709	3	1	78203	77813	11.000000	17.500000	1.000000	0.500000	1.000000	1.000000	
79711	3	1	77714	77813	11.000000	16.000000	0.500000	1.000000	1.000000	1.000000	
79712	3	1	79305	77813	10.500000	16.000000	0.500000	1.000000	1.000000	1.000000	
79714	3	1	78770	79330	11.000000	16.000000	0.500000	0.500000	1.000000	1.000000	
79717	3	1	79079	78660	6.000000	19.000000	0.500000	1.000000	1.000000	1.000000	
79721	3	1	78491	77788	11.000000	19.000000	1.000000	0.500000	1.000000	1.000000	
79723	3	1	78244	77788	6.000000	17.500000	1.000000	0.500000	1.000000	1.000000	
79724	3	1	78312	77788	6.000000	17.000000	0.500000	0.500000	1.000000	1.000000	
79725	3	1	79042	78652	11.000000	16.000000	1.000000	0.000000	1.000000	1.000000	
79727	3	1	77967	78599	10.000000	17.000000	1.000000	1.000000	1.000000	1.000000	
79733	3	1	79095	78123	1.000000	15.500000	1.000000	1.000000	1.000000	1.000000	
79737	3	1	79134	79541	6.000000	17.000000	1.000000	1.000000	1.000000	1.000000	
79739	3	1	78979	79519	11.000000	15.000000	1.000000	1.000000	1.000000	1.000000	
79740	3	1	78463	79519	6.000000	17.000000	1.000000	1.000000	1.000000	1.000000	
79748	3	1	78743	78160	11.000000	18.000000	1.000000	1.000000	1.000000	1.000000	
79749	3	1	79317	78359	11.000000	19.000000	1.000000	0.500000	1.000000	1.000000	
79752	3	1	78494	78359	11.000000	18.000000	1.000000	0.500000	1.000000	1.000000	
79753	3	1	77729	78359	11.000000	17.000000	1.000000	0.500000	1.000000	1.000000	
79755	3	1	78109	79199	11.000000	19.500000	1.000000	0.500000	1.000000	1.000000	
79758	3	1	79195	79165	10.500000	16.500000	1.000000	0.500000	1.000000	1.000000	
79760	3	1	77927	78118	11.000000	16.500000	1.000000	0.500000	1.000000	1.000000	
79761	3	1	79390	78118	10.500000	18.000000	1.000000	0.000000	1.000000	1.000000	
79767	3	1	79135	78987	6.000000	17.500000	1.000000	1.000000	1.000000	1.000000	
79768	3	1	77808	78987	11.000000	16.000000	0.500000	0.500000	1.000000	1.000000	
79772	3	1	79547	78948	6.000000	16.000000	1.000000	1.000000	1.000000	1.000000	
79773	3	1	79354	77898	10.500000	18.500000	1.000000	1.000000	1.000000	1.000000	
79776	3	1	78916	77597	5.500000	18.000000	0.500000	1.000000	1.000000	1.000000	
79778	3	1	78966	77597	6.000000	16.500000	0.500000	1.000000	1.000000	1.000000	
79779	3	1	77558	78727	10.500000	17.000000	1.000000	1.000000	1.000000	1.000000	
79780	3	1	78371	78433	6.000000	14.500000	0.500000	1.000000	1.000000	1.000000	
79781	3	1	79286	78417	11.000000	15.500000	1.000000	0.000000	1.000000	1.000000	
79782	3	1	79202	78417	11.000000	15.000000	1.000000	0.500000	1.000000	1.000000	
79784	3	1	78898	78403	6.000000	17.500000	1.000000	0.500000	1.000000	1.000000	
79785	3	1	78360	78403	11.000000	17.500000	1.000000	1.000000	1.000000	1.000000	
79787	3	1	79177	77660	11.000000	14.000000	1.000000	1.000000	1.000000	1.000000	
79788	3	1	78704	77778	10.000000	16.000000	1.000000	0.500000	1.000000	1.000000	
79789	3	1	78274	77778	10.500000	17.500000	1.000000	0.500000	1.000000	1.000000	
79790	3	1	77783	78492	6.000000	17.000000	1.000000	1.000000	1.000000	1.000000	
79792	3	1	78995	78492	6.000000	15.000000	1.000000	1.000000	1.000000	1.000000	
79794	3	1	78578	79420	11.000000	18.500000	1.000000	1.000000	1.000000	1.000000	
79795	3	1	77583	79420	10.500000	18.000000	1.000000	0.500000	1.000000	1.000000	
79798	3	1	79409	79022	10.500000	16.000000	1.000000	1.000000	1.000000	1.000000	
79803	3	1	77865	78897	11.000000	18.000000	0.500000	1.000000	1.000000	1.000000	
79806	3	1	78508	78840	10.500000	17.500000	1.000000	1.000000	1.000000	1.000000	
79807	3	1	78717	78840	10.500000	16.500000	0.500000	1.000000	1.000000	1.000000	
79809	3	1	78447	78582	11.000000	18.000000	1.000000	0.500000	1.000000	1.000000	
79811	3	1	78916	79427	10.500000	18.000000	1.000000	1.000000	1.000000	1.000000	
79814	3	1	77833	78501	5.500000	13.500000	0.500000	0.500000	1.000000	1.000000	
79819	3	1	78706	77880	10.500000	14.500000	1.000000	0.500000	1.000000	1.000000	
79821	3	1	78004	79111	10.000000	16.500000	1.000000	1.000000	1.000000	1.000000	
79823	3	1	78728	79106	11.000000	16.000000	1.000000	1.000000	1.000000	1.000000	
79824	3	1	77858	77628	5.000000	18.000000	0.500000	0.500000	1.000000	1.000000	
79826	3	1	79305	78699	10.000000	16.000000	0.500000	1.000000	1.000000	1.000000	
79827	3	1	78910	77782	10.500000	16.000000	1.000000	0.500000	1.000000	1.000000	
79832	3	1	78384	79057	6.000000	15.000000	1.000000	0.500000	1.000000	1.000000	
79833	3	1	77823	79057	6.000000	17.500000	1.000000	0.500000	1.000000	1.000000	
79834	3	1	78110	77681	5.500000	16.000000	1.000000	1.000000	1.000000	1.000000	
79836	3	1	79378	77681	10.500000	17.000000	0.500000	1.000000	1.000000	1.000000	
79838	3	1	79102	78919	11.000000	16.500000	0.500000	0.500000	1.000000	1.000000	
79839	3	1	77754	78919	11.000000	17.000000	1.000000	0.500000	1.000000	1.000000	
79840	3	1	78536	78919	10.500000	16.500000	1.000000	0.500000	1.000000	1.000000	
79843	3	1	79063	78935	10.500000	15.500000	0.500000	1.000000	1.000000	1.000000	
79844	3	1	79547	78771	6.000000	15.500000	1.000000	1.000000	1.000000	1.000000	
79846	3	1	79061	79171	6.000000	18.000000	0.500000	1.000000	1.000000	1.000000	
79849	3	1	79092	78343	11.000000	18.000000	0.500000	1.000000	1.000000	1.000000	
79850	3	1	79255	78277	6.000000	18.000000	0.000000	1.000000	1.000000	1.000000	
79852	3	1	78464	78929	11.000000	16.000000	1.000000	1.000000	1.000000	1.000000	
79858	3	1	77591	78798	11.000000	16.500000	1.000000	1.000000	1.000000	1.000000	
79859	3	1	78668	77705	11.000000	18.000000	0.500000	1.000000	1.000000	1.000000	
79862	3	1	79145	79479	10.500000	16.000000	1.000000	1.000000	1.000000	1.000000	
79863	3	1	79305	79479	10.500000	17.000000	0.500000	1.000000	1.000000	1.000000	
79865	3	1	79328	78751	11.000000	16.500000	0.500000	1.000000	1.000000	1.000000	
79866	3	1	79121	78143	5.000000	15.500000	1.000000	0.500000	1.000000	1.000000	
79867	3	1	78455	78143	0.500000	15.500000	1.000000	0.500000	1.000000	1.000000	
79868	3	1	77772	79417	11.000000	18.500000	1.000000	1.000000	1.000000	1.000000	
79869	3	1	79434	79417	11.000000	17.000000	1.000000	1.000000	1.000000	1.000000	
79870	3	1	77774	79417	11.000000	17.000000	1.000000	0.500000	1.000000	1.000000	
79873	3	1	78578	77761	6.000000	18.000000	1.000000	1.000000	1.000000	1.000000	
79877	3	1	78578	77761	11.000000	17.000000	1.000000	1.000000	1.000000	1.000000	
79878	3	1	77909	77701	10.500000	18.500000	1.000000	1.000000	1.000000	1.000000	
79881	3	1	78624	77551	6.000000	19.500000	0.500000	0.000000	1.000000	1.000000	
79882	3	1	77676	77551	11.000000	19.000000	1.000000	0.000000	1.000000	1.000000	
79883	3	1	78399	77551	11.000000	18.000000	1.000000	0.500000	1.000000	1.000000	
79886	3	1	77885	78217	11.000000	16.500000	1.000000	1.000000	1.000000	1.000000	
79887	3	1	79548	77817	10.500000	18.500000	1.000000	0.500000	1.000000	1.000000	
79889	3	1	79548	77817	10.000000	16.500000	1.000000	0.500000	1.000000	1.000000	
79892	3	1	79207	79399	10.500000	16.000000	0.500000	0.500000	1.000000	1.000000	
79895	3	1	78049	79280	11.000000	18.500000	1.000000	0.500000	1.000000	1.000000	
79896	3	1	78944	79280	10.500000	18.000000	1.000000	0.500000	1.000000	1.000000	
79898	3	1	79279	79280	5.500000	18.000000	1.000000	1.000000	1.000000	1.000000	
79902	3	1	79451	78845	6.000000	15.500000	1.000000	0.000000	1.000000	1.000000	
79904	3	1	78175	78395	6.000000	17.000000	1.000000	0.000000	1.000000	1.000000	
79908	3	1	79112	78514	10.500000	17.500000	1.000000	1.000000	1.000000	1.000000	
79911	3	1	78147	77949	10.500000	15.500000	1.000000	1.000000	1.000000	1.000000	
79912	3	1	78236	79007	10.500000	17.000000	1.000000	1.000000	1.000000	1.000000	
79913	3	1	78033	78075	10.500000	17.000000	0.500000	1.000000	1.000000	1.000000	
79914	3	1	77728	78075	10.500000	16.500000	1.000000	1.000000	1.000000	1.000000	
79915	3	1	77772	78827	10.500000	18.000000	1.000000	1.000000	1.000000	1.000000	
79917	3	1	78081	78305	10.500000	16.500000	0.500000	1.000000	1.000000	1.000000	
79918	3	1	77594	78305	11.000000	17.500000	0.500000	1.000000	1.000000	1.000000	
79919	3	1	79326	78305	11.000000	17.000000	0.500000	0.500000	1.000000	1.000000	
79920	3	1	79326	78305	11.000000	17.000000	0.000000	0.500000	1.000000	1.000000	
79921	3	1	78287	78305	10.000000	17.000000	0.500000	1.000000	1.000000	1.000000	
79922	3	1	77877	79016	10.500000	18.000000	0.500000	0.500000	1.000000	1.000000	
79925	3	1	78137	79016	11.000000	17.500000	1.000000	0.500000	1.000000	1.000000	
79926	3	1	79461	78847	10.500000	16.000000	1.000000	1.000000	1.000000	1.000000	
79931	3	1	78153	79105	11.000000	15.000000	1.000000	1.000000	1.000000	1.000000	
79933	3	1	77694	79162	10.500000	16.000000	1.000000	1.000000	1.000000	1.000000	
79934	3	1	79054	78537	10.500000	17.000000	1.000000	1.000000	1.000000	1.000000	
79935	3	1	78992	78537	10.500000	18.500000	1.000000	1.000000	1.000000	1.000000	
79936	3	1	79310	78537	5.500000	18.000000	1.000000	1.000000	1.000000	1.000000	
79937	3	1	77887	79269	5.500000	17.500000	1.000000	1.000000	1.000000	1.000000	
79938	3	1	79252	79233	10.500000	15.500000	1.000000	0.500000	1.000000	1.000000	
79939	3	1	79101	79233	10.500000	14.000000	1.000000	1.000000	1.000000	1.000000	
79940	3	1	77835	79233	10.500000	16.500000	0.500000	1.000000	1.000000	1.000000	
79944	3	1	78388	78310	11.000000	16.500000	0.500000	1.000000	1.000000	1.000000	
79947	3	1	78680	77742	11.000000	15.000000	1.000000	0.500000	1.000000	1.000000	
79948	3	1	78680	77742	11.000000	14.500000	1.000000	1.000000	1.000000	1.000000	
79950	3	1	78516	78013	6.000000	18.500000	0.500000	1.000000	1.000000	1.000000	
79955	3	1	77815	79049	10.500000	17.000000	0.500000	1.000000	1.000000	1.000000	
79957	3	1	79058	79049	5.500000	18.000000	1.000000	1.000000	1.000000	1.000000	
79958	3	1	78365	78893	11.000000	16.500000	0.500000	1.000000	1.000000	1.000000	
79959	3	1	77919	78938	10.500000	17.500000	1.000000	1.000000	1.000000	1.000000	
79962	3	1	78588	78381	11.000000	19.000000	1.000000	1.000000	1.000000	1.000000	
79963	3	1	78137	79549	11.000000	16.500000	1.000000	1.000000	1.000000	1.000000	
79965	3	1	78342	79549	11.000000	14.500000	1.000000	1.000000	1.000000	1.000000	
79966	3	1	79195	79549	10.500000	18.000000	1.000000	0.500000	1.000000	1.000000	
79968	3	1	78996	78215	6.000000	18.000000	1.000000	1.000000	1.000000	1.000000	
79969	3	1	78335	78281	10.500000	15.500000	0.500000	0.500000	1.000000	1.000000	
79972	3	1	79169	78281	11.000000	17.000000	0.000000	1.000000	1.000000	1.000000	
79973	3	1	77903	79003	10.500000	17.500000	1.000000	1.000000	1.000000	1.000000	
