id	pop	sex	FatherId	MotherId	Fitness0	Hybridindex	Pref0	Pref1	Sex	Signal0	
224627	1	1	222261	222161	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224630	1	1	222206	222486	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224631	1	1	222215	222486	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224637	1	1	222569	222176	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224642	1	1	222503	222564	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224643	1	1	222259	222564	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224645	1	1	222222	222564	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224646	1	1	222156	222559	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224647	1	1	222503	222559	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224649	1	1	222208	222559	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224651	1	1	222527	222507	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224654	1	1	222117	222412	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224655	1	1	222193	222229	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224658	1	1	222566	222498	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224660	1	1	222462	222219	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224661	1	1	222446	222609	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224662	1	1	222261	222609	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224668	1	1	222413	222195	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224670	1	1	222224	222285	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224671	1	1	222326	222285	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224672	1	1	222291	222472	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224676	1	1	222521	222336	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224677	1	1	222167	222336	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224679	1	1	222589	222173	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224680	1	1	222184	222173	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224684	1	1	222214	222536	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224686	1	1	222291	222536	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224687	1	1	222274	222144	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224688	1	1	222354	222144	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224689	1	1	222497	222425	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224691	1	1	222535	222425	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224692	1	1	222497	222425	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224693	1	1	222483	222425	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224696	1	1	222437	222286	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224698	1	1	222234	222431	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224701	1	1	222274	222324	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224704	1	1	222375	222553	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224707	1	1	222343	222607	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224708	1	1	222230	222119	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224709	1	1	222306	222119	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224711	1	1	222304	222119	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224712	1	1	222193	222290	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224714	1	1	222494	222290	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224715	1	1	222204	222290	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224716	1	1	222193	222290	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224721	1	1	222201	222452	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224724	1	1	222375	222333	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224728	1	1	222501	222550	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224730	1	1	222288	222550	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224731	1	1	222354	222171	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224732	1	1	222508	222171	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224738	1	1	222563	222298	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224742	1	1	222162	222426	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224745	1	1	222588	222383	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224746	1	1	222370	222383	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224750	1	1	222322	222282	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224754	1	1	222605	222502	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224757	1	1	222599	222272	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224758	1	1	222222	222396	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224760	1	1	222389	222438	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224761	1	1	222278	222258	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224763	1	1	222428	222243	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224766	1	1	222297	222246	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224769	1	1	222389	222338	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224771	1	1	222416	222211	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224772	1	1	222430	222567	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224773	1	1	222117	222619	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224774	1	1	222291	222280	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224775	1	1	222247	222280	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224776	1	1	222261	222280	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224778	1	1	222409	222516	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224779	1	1	222296	222516	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224782	1	1	222620	222277	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224788	1	1	222407	222399	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224789	1	1	222158	222546	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224790	1	1	222525	222216	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224791	1	1	222362	222573	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224795	1	1	222606	222397	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224796	1	1	222432	222397	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224797	1	1	222346	222397	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224798	1	1	222185	222360	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224800	1	1	222514	222360	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224801	1	1	222586	222360	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224802	1	1	222453	222360	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224803	1	1	222335	222360	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224804	1	1	222168	222249	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224806	1	1	222205	222473	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224808	1	1	222470	222127	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224815	1	1	222508	222126	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224816	1	1	222575	222311	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224817	1	1	222588	222311	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224823	1	1	222291	222429	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224826	1	1	222526	222608	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224827	1	1	222202	222608	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224828	1	1	222326	222579	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224829	1	1	222341	222579	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224830	1	1	222353	222334	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224831	1	1	222604	222334	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224837	1	1	222325	222314	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224840	1	1	222470	222352	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224841	1	1	222340	222352	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224842	1	1	222451	222352	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224848	1	1	222235	222537	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224850	1	1	222156	222585	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224851	1	1	222471	222585	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224854	1	1	222599	222300	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224855	1	1	222214	222151	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224857	1	1	222503	222175	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224858	1	1	222214	222175	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224859	1	1	222266	222175	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224863	1	1	222242	222180	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224864	1	1	222500	222180	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224865	1	1	222340	222260	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224866	1	1	222204	222260	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224869	1	1	222525	222515	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224872	1	1	222342	222227	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224874	1	1	222238	222169	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224875	1	1	222598	222480	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224876	1	1	222205	222558	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224879	1	1	222436	222240	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224880	1	1	222620	222281	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224884	1	1	222172	222318	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224885	1	1	222526	222138	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224887	1	1	222526	222138	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224888	1	1	222254	222293	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224890	1	1	222120	222293	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224893	1	1	222309	222256	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224894	1	1	222157	222256	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224897	1	1	222474	222479	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224898	1	1	222247	222542	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224899	1	1	222235	222542	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224901	1	1	222185	222542	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224902	1	1	222620	222378	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224903	1	1	222606	222378	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224904	1	1	222483	222378	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224906	1	1	222279	222123	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224912	1	1	222141	222210	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224913	1	1	222264	222302	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224916	1	1	222562	222591	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224917	1	1	222158	222556	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
224921	1	1	222575	222365	11.000000	20.000000	16.000000	1.000000	1.000000	16.000000	
