X2,X3,X4,X5,Generation,Iter
Pref0,0.39625[0.465952],0.408153[0.468652],0.385063[0.463121],35,0
Signal0,0.35425[0.470778],0.369969[0.475527],0.339476[0.465787],35,0
Hybridindex,7.981[8.11355],7.95996[8.11876],8.002[8.10828],36,0
Pref0,0.378[0.462997],0.38038[0.46116],0.375624[0.464811],36,0
Signal0,0.341[0.465531],0.33984[0.465931],0.342158[0.465129],36,0
Hybridindex,8.11[8.1135],7.92108[8.06503],8.28544[8.15434],37,0
Pref0,0.383[0.464824],0.379024[0.461561],0.386692[0.467803],37,0
Signal0,0.34425[0.468099],0.334891[0.465584],0.352941[0.470257],37,0
Hybridindex,8.6125[8.21365],8.53058[8.17668],8.69948[8.25184],38,0
Pref0,0.40775[0.468898],0.406311[0.46604],0.409278[0.471908],38,0
Signal0,0.37325[0.475194],0.367961[0.474129],0.378866[0.476258],38,0
Hybridindex,8.947[8.25571],9.15694[8.28829],8.73956[8.21812],39,0
Pref0,0.4275[0.472751],0.44165[0.472712],0.413519[0.472374],39,0
Signal0,0.388[0.480319],0.399396[0.48201],0.37674[0.478375],39,0
Hybridindex,8.68375[8.14462],8.69417[8.19437],8.67268[8.09144],40,0
Pref0,0.41525[0.46818],0.41165[0.470963],0.419072[0.465176],40,0
Signal0,0.372[0.476042],0.37233[0.478125],0.371649[0.47382],40,0
Hybridindex,8.57[8.05181],8.65787[8.06769],8.47443[8.03341],41,0
Pref0,0.4135[0.465046],0.416987[0.467329],0.409708[0.46252],41,0
Signal0,0.36625[0.473799],0.37428[0.473917],0.357516[0.473517],41,0
Hybridindex,8.44975[8.07038],8.40653[8.08174],8.49393[8.05852],42,0
Pref0,0.4085[0.464626],0.402077[0.464151],0.415066[0.465021],42,0
Signal0,0.35925[0.474936],0.356578[0.475101],0.361982[0.474752],42,0
Hybridindex,8.54475[8.05276],8.94018[8.13215],8.12654[7.94654],43,0
Pref0,0.4165[0.464788],0.43823[0.469215],0.393519[0.458941],43,0
Signal0,0.3665[0.474529],0.392996[0.478862],0.338477[0.468274],43,0
Hybridindex,7.77125[7.77091],7.93388[7.83061],7.6187[7.71138],44,0
