X2,X3,X4,X5,Generation,Iter
Hybridindex,10.24[9.93692],10.6373[9.91561],9.82653[9.94221],1,0
Pref0,0.512[0.496846],0.531863[0.495781],0.491327[0.49711],1,0
Signal0,0.512[0.496846],0.531863[0.495781],0.491327[0.49711],1,0
Hybridindex,9.7215[9.9031],9.73532[9.90613],9.70889[9.90032],2,0
Pref0,0.4865[0.496052],0.487421[0.49563],0.48566[0.496436],2,0
Signal0,0.4865[0.496052],0.487421[0.49563],0.48566[0.496436],2,0
Hybridindex,9.67975[9.85122],9.5199[9.82452],9.84948[9.87666],3,0
Pref0,0.4835[0.494952],0.476214[0.493322],0.491237[0.496561],3,0
Signal0,0.4835[0.494952],0.476214[0.493322],0.491237[0.496561],3,0
Hybridindex,9.77625[9.82952],9.75446[9.84463],9.79839[9.81411],4,0
Pref0,0.4875[0.495322],0.486607[0.495084],0.488407[0.495562],4,0
Signal0,0.4875[0.495322],0.486607[0.495084],0.488407[0.495562],4,0
Hybridindex,9.533[9.79448],9.89446[9.80094],9.20134[9.77681],5,0
Pref0,0.4755[0.495883],0.492685[0.495485],0.459732[0.495724],5,0
Signal0,0.4755[0.495883],0.492685[0.495485],0.459732[0.495724],5,0
Hybridindex,9.17475[9.70252],9.3657[9.74091],8.99564[9.66294],6,0
Pref0,0.45675[0.493208],0.466426[0.494974],0.447674[0.491374],6,0
Signal0,0.45675[0.493208],0.466426[0.494974],0.447674[0.491374],6,0
Hybridindex,9.00875[9.6162],9.32387[9.63066],8.66805[9.5889],7,0
Pref0,0.44825[0.490863],0.463426[0.492103],0.431842[0.48899],7,0
Signal0,0.44825[0.490863],0.463426[0.492103],0.431842[0.48899],7,0
Hybridindex,8.72025[9.54514],8.53109[9.47578],8.90828[9.60989],8,0
Pref0,0.433[0.491183],0.422267[0.488304],0.443669[0.493797],8,0
Signal0,0.433[0.491183],0.422267[0.488304],0.443669[0.493797],8,0
Hybridindex,9.0145[9.53259],8.80467[9.54345],9.22686[9.51688],9,0
Pref0,0.448[0.49325],0.437873[0.492354],0.458249[0.493945],9,0
Signal0,0.448[0.49325],0.437873[0.492354],0.458249[0.493945],9,0
Hybridindex,9.495[9.4946],9.98756[9.51025],9.03575[9.4569],10,0
Pref0,0.47425[0.493419],0.497927[0.494525],0.452174[0.491358],10,0
Signal0,0.47425[0.493419],0.497927[0.494525],0.452174[0.491358],10,0
Hybridindex,9.20875[9.44406],9.20519[9.46929],9.21218[9.41966],11,0
Pref0,0.4595[0.493822],0.458248[0.494149],0.460707[0.493502],11,0
Signal0,0.4595[0.493822],0.458248[0.494149],0.460707[0.493502],11,0
Hybridindex,9.3515[9.38067],9.62649[9.39841],9.0743[9.35457],12,0
Pref0,0.4675[0.494918],0.481076[0.496141],0.453815[0.493304],12,0
Signal0,0.4675[0.494918],0.481076[0.496141],0.453815[0.493304],12,0
Hybridindex,9.09325[9.28222],9.04022[9.29128],9.14703[9.27272],13,0
Pref0,0.455[0.491147],0.454816[0.49143],0.455186[0.490859],13,0
