X2,X3,X4,X5,Generation,Iter
Hybridindex,9.7485[9.81549],9.39394[9.7811],10.1232[9.83783],1,0
Pref0,0.487425[0.490775],0.469697[0.489055],0.506158[0.491891],1,0
Signal0,0.487425[0.490775],0.469697[0.489055],0.506158[0.491891],1,0
Hybridindex,10.2171[8.9947],9.53681[9.05285],10.8933[8.88507],2,0
Pref0,0.506881[0.461382],0.47546[0.467678],0.53811[0.452882],2,0
Signal0,0.518349[0.46231],0.481595[0.461358],0.554878[0.460356],2,0
Hybridindex,10.7361[7.14407],10.7761[7.14682],10.7004[7.14141],3,0
Pref0,0.543121[0.427721],0.530435[0.428785],0.554475[0.426447],3,0
Signal0,0.533881[0.40705],0.519565[0.409994],0.546693[0.403967],3,0
Hybridindex,10.7266[4.89605],10.37[5.08435],11.1616[4.619],4,0
Pref0,0.549451[0.367311],0.52[0.366879],0.585366[0.364632],4,0
Signal0,0.53022[0.380383],0.515[0.383764],0.54878[0.375384],4,0
Hybridindex,11.1004[3.80299],10.9959[3.97971],11.2094[3.60629],5,0
Pref0,0.533473[0.367237],0.536885[0.379646],0.529915[0.353799],5,0
Signal0,0.548117[0.361289],0.561475[0.359746],0.534188[0.362367],5,0
Hybridindex,11.2713[2.97014],11.7177[2.97519],10.8582[2.90497],6,0
Pref0,0.511628[0.34363],0.516129[0.335623],0.507463[0.350826],6,0
Signal0,0.546512[0.354604],0.556452[0.337267],0.537313[0.369686],6,0
Hybridindex,11.2879[2.47216],11.4048[2.66422],11.2018[2.31672],7,0
Pref0,0.530303[0.361102],0.559524[0.381138],0.508772[0.344012],7,0
Signal0,0.550505[0.37936],0.5[0.393398],0.587719[0.36422],7,0
Hybridindex,10.8188[2.18687],10.5625[2.15403],11.1724[2.18252],8,0
Pref0,0.536232[0.374155],0.5375[0.377285],0.534483[0.369786],8,0
Signal0,0.608696[0.359847],0.6625[0.323796],0.534483[0.392407],8,0
Hybridindex,10.9167[2.43955],10.8696[2.57166],10.9737[2.26805],9,0
Pref0,0.488095[0.353353],0.478261[0.403201],0.5[0.280976],9,0
Signal0,0.488095[0.353353],0.478261[0.345098],0.5[0.362738],9,0
Hybridindex,11.9833[2.39264],12.4[1.9975],11.775[2.54202],10,0
Pref0,0.5[0.316228],0.5[0.223607],0.5[0.353553],10,0
Signal0,0.5[0.365148],0.5[0.447214],0.5[0.316228],10,0
Hybridindex,13.5179[2.00215],13.625[2.06534],13.375[1.90531],11,0
Pref0,0.464286[0.325373],0.46875[0.329239],0.458333[0.320048],11,0
Signal0,0.553571[0.336454],0.53125[0.373696],0.583333[0.276385],11,0
Hybridindex,13.4062[0.887742],13.5625[1.04396],13.25[0.661438],12,0
Pref0,0.375[0.279508],0.375[0.330719],0.375[0.216506],12,0
Signal0,0.5[0.433013],0.8125[0.347985],0.1875[0.242061],12,0
Hybridindex,13.7143[0.994885],13.5[1.11803],14[0.707107],13,0
Pref0,0.5[0.267261],0.5[0],0.5[0.408248],13,0
Signal0,0.357143[0.349927],0.375[0.414578],0.333333[0.235702],13,0
Hybridindex,13.6667[0.62361],14[0.5],13[0],14,0
Pref0,0.833333[0.235702],0.75[0.25],1[0],14,0
Signal0,0.5[0],0.5[0],0.5[0],14,0
Hybridindex,13[0],0[0],13[0],15,0
Pref0,1[0],0[0],1[0],15,0
Signal0,0.5[0],0[0],0.5[0],15,0
Hybridindex,9.46429[9.76259],10.2469[9.78476],8.73563[9.68523],1,0_1
Pref0,0.473214[0.48813],0.512346[0.489238],0.436782[0.484261],1,0_1
Signal0,0.473214[0.48813],0.512346[0.489238],0.436782[0.484261],1,0_1
Hybridindex,9.08065[8.78642],9.01828[8.7976],9.14681[8.77405],2,0_1
Pref0,0.454301[0.450427],0.454308[0.452583],0.454294[0.448129],2,0_1
Signal0,0.456317[0.462041],0.455614[0.46199],0.457064[0.462094],2,0_1
Hybridindex,9.06457[6.79933],9.30769[6.6406],8.84591[6.93171],3,0_1
Pref0,0.442881[0.399253],0.433566[0.391062],0.451258[0.406297],3,0_1
Signal0,0.469371[0.409295],0.463287[0.402633],0.474843[0.415118],3,0_1
Hybridindex,9.19048[4.87395],9.04[4.59271],9.37118[5.18583],4,0_1
Pref0,0.448413[0.370432],0.46[0.372022],0.434498[0.368032],4,0_1
Signal0,0.483135[0.364895],0.465455[0.363927],0.504367[0.364923],4,0_1
Hybridindex,9.35906[3.88794],9.24843[3.86318],9.48561[3.91223],5,0_1
Pref0,0.434564[0.366253],0.437107[0.366619],0.431655[0.365812],5,0_1
Signal0,0.473154[0.367676],0.455975[0.35192],0.492806[0.383966],5,0_1
Hybridindex,9.84[3.24413],10.2434[3.02674],9.42568[3.40378],6,0_1
Pref0,0.45[0.35],0.467105[0.347316],0.432432[0.351871],6,0_1
Signal0,0.503333[0.358221],0.539474[0.37839],0.466216[0.332182],6,0_1
Hybridindex,10.2035[2.60855],10.3158[2.74682],10.1146[2.49006],7,0_1
Pref0,0.406977[0.369724],0.421053[0.372161],0.395833[0.3674],7,0_1
Signal0,0.453488[0.362709],0.473684[0.396487],0.4375[0.332682],7,0_1
Hybridindex,10.4274[2.52703],10.2778[2.41267],10.5429[2.60596],8,0_1
Pref0,0.419355[0.361377],0.37037[0.349407],0.457143[0.365893],8,0_1
Signal0,0.467742[0.346305],0.481481[0.318605],0.457143[0.365893],8,0_1
Hybridindex,10.3205[2.2631],10.2045[2.04861],10.4706[2.5057],9,0_1
Pref0,0.410256[0.337255],0.318182[0.283864],0.529412[0.362613],9,0_1
Signal0,0.397436[0.343054],0.386364[0.298931],0.411765[0.392402],9,0_1
Hybridindex,10.8214[1.51901],10.5385[1.84455],11.0667[1.10855],10,0_1
Pref0,0.446429[0.336454],0.384615[0.28782],0.5[0.365148],10,0_1
Signal0,0.392857[0.336928],0.384615[0.399704],0.4[0.270801],10,0_1
Hybridindex,11.8333[1.79505],12[1.76068],11.7143[1.80984],11,0_1
Pref0,0.416667[0.343592],0.3[0.244949],0.5[0.377964],11,0_1
Signal0,0.416667[0.343592],0.4[0.374166],0.428571[0.319438],11,0_1
Hybridindex,11.5[1.76777],11.9[2.0347],10.8333[0.849837],12,0_1
Pref0,0.625[0.330719],0.6[0.374166],0.666667[0.235702],12,0_1
Signal0,0.625[0.414578],0.7[0.4],0.5[0.408248],12,0_1
Hybridindex,11.7[0.509902],11.75[0.75],11.6667[0.235702],13,0_1
Pref0,0.9[0.2],0.75[0.25],1[0],13,0_1
Signal0,0.6[0.374166],1[0],0.333333[0.235702],13,0_1
