X2,X3,X4,X5,Generation,Iter
Hybridindex,10.3[9.94032],10.5694[9.91348],10.03[9.95983],1,0
Pref0,0.515[0.497016],0.528472[0.495674],0.501502[0.497992],1,0
Signal0,0.515[0.497016],0.528472[0.495674],0.501502[0.497992],1,0
Hybridindex,9.963[9.91169],10.0301[9.91838],9.89621[9.90457],2,0
Pref0,0.49875[0.495352],0.502505[0.495717],0.49501[0.49496],2,0
Signal0,0.49875[0.495352],0.502505[0.495717],0.49501[0.49496],2,0
Hybridindex,9.6635[9.84794],10.191[9.85584],9.14435[9.81252],3,0
Pref0,0.4815[0.494376],0.507056[0.495393],0.456349[0.492079],3,0
Signal0,0.4815[0.494376],0.507056[0.495393],0.456349[0.492079],3,0
Hybridindex,8.897[9.72503],9.22037[9.76841],8.5973[9.675],4,0
Pref0,0.4435[0.489446],0.45842[0.49197],0.429672[0.486688],4,0
Signal0,0.4435[0.489446],0.45842[0.49197],0.429672[0.486688],4,0
Hybridindex,8.26175[9.56407],8.31704[9.55666],8.20734[9.57104],5,0
Pref0,0.40875[0.484302],0.410282[0.484659],0.407242[0.483946],5,0
Signal0,0.40875[0.484302],0.410282[0.484659],0.407242[0.483946],5,0
Hybridindex,7.5785[9.37197],7.63571[9.38667],7.52353[9.35749],6,0
Pref0,0.36975[0.476875],0.369898[0.478264],0.369608[0.475537],6,0
Signal0,0.36975[0.476875],0.369898[0.478264],0.369608[0.475537],6,0
Hybridindex,7.298[9.23339],7.26456[9.20881],7.33351[9.25929],7,0
Pref0,0.354[0.471364],0.351456[0.47077],0.356701[0.471979],7,0
Signal0,0.354[0.471364],0.351456[0.47077],0.356701[0.471979],7,0
Hybridindex,7.1025[9.14386],6.92909[9.11287],7.26451[9.16976],8,0
Pref0,0.342[0.468013],0.334886[0.465602],0.348646[0.470157],8,0
Signal0,0.342[0.468013],0.334886[0.465602],0.348646[0.470157],8,0
Hybridindex,7.51725[9.19227],7.6945[9.26428],7.34[9.11624],9,0
Pref0,0.3595[0.473033],0.369[0.476276],0.35[0.469574],9,0
Signal0,0.3595[0.473033],0.369[0.476276],0.35[0.469574],9,0
Hybridindex,6.8165[8.95602],6.64409[8.85751],6.98281[9.04692],10,0
Pref0,0.3255[0.461031],0.316701[0.456907],0.333988[0.464817],10,0
Signal0,0.3255[0.461031],0.316701[0.456907],0.333988[0.464817],10,0
Hybridindex,7.0205[9.0179],6.86204[8.92604],7.18609[9.10996],11,0
Pref0,0.33175[0.46483],0.323386[0.460655],0.340491[0.468994],11,0
Signal0,0.33175[0.46483],0.323386[0.460655],0.340491[0.468994],11,0
Hybridindex,6.903[8.96906],7.154[9.06914],6.652[8.86075],12,0
Pref0,0.32375[0.462937],0.3365[0.468527],0.311[0.456923],12,0
Signal0,0.32375[0.462937],0.3365[0.468527],0.311[0.456923],12,0
Hybridindex,6.69775[8.80994],6.18719[8.58132],7.21551[9.00637],13,0
Pref0,0.3115[0.456856],0.287984[0.444524],0.335347[0.467826],13,0
Signal0,0.3115[0.456856],0.287984[0.444524],0.335347[0.467826],13,0
Hybridindex,6.95175[8.85535],6.8105[8.83252],7.093[8.87589],14,0
Pref0,0.3225[0.461512],0.3145[0.459717],0.3305[0.463163],14,0
Signal0,0.3225[0.461512],0.3145[0.459717],0.3305[0.463163],14,0
Hybridindex,7.07525[8.85508],6.9527[8.79201],7.18882[8.91163],15,0
Pref0,0.327[0.462948],0.319647[0.459886],0.333815[0.465664],15,0
Signal0,0.327[0.462948],0.319647[0.459886],0.333815[0.465664],15,0
Hybridindex,7.19925[8.83157],7.49437[8.90316],6.9174[8.75337],16,0
Pref0,0.32975[0.463562],0.343398[0.469151],0.316716[0.457782],16,0
Signal0,0.32975[0.463562],0.343398[0.469151],0.316716[0.457782],16,0
Hybridindex,6.933[8.72806],7.12008[8.76092],6.73984[8.68977],17,0
Pref0,0.31475[0.45941],0.323819[0.461578],0.305386[0.456971],17,0
Signal0,0.31475[0.45941],0.323819[0.461578],0.305386[0.456971],17,0
Hybridindex,6.61525[8.59052],6.72807[8.66112],6.50921[8.52227],18,0
Pref0,0.29575[0.45239],0.301858[0.455962],0.29001[0.448931],18,0
Signal0,0.29575[0.45239],0.301858[0.455962],0.29001[0.448931],18,0
Hybridindex,6.586[8.49811],6.99743[8.70428],6.19776[8.28014],19,0
Pref0,0.2915[0.448918],0.314624[0.459629],0.269679[0.437452],19,0
Signal0,0.2915[0.448918],0.314624[0.459629],0.269679[0.437452],19,0
Hybridindex,6.101[8.25497],6.20951[8.31783],5.99506[8.19175],20,0
Pref0,0.26525[0.436769],0.272267[0.439981],0.258399[0.433501],20,0
Signal0,0.26525[0.436769],0.272267[0.439981],0.258399[0.433501],20,0
Hybridindex,5.955[8.11854],5.71239[8.03089],6.206[8.20069],21,0
Pref0,0.25375[0.430681],0.242871[0.424786],0.265005[0.43641],21,0
Signal0,0.25375[0.430681],0.242871[0.424786],0.265005[0.43641],21,0
Hybridindex,6.13975[8.16689],6.14004[8.16609],6.13945[8.16771],22,0
Pref0,0.263[0.435122],0.261341[0.43542],0.264706[0.434809],22,0
Signal0,0.263[0.435122],0.261341[0.43542],0.264706[0.434809],22,0
Hybridindex,5.91825[8.01002],5.77647[7.87622],6.06582[8.14433],23,0
Pref0,0.25[0.427493],0.241667[0.421458],0.258673[0.433515],23,0
Signal0,0.25[0.427493],0.241667[0.421458],0.258673[0.433515],23,0
Hybridindex,6.1995[8.12691],6.45691[8.24215],5.96046[8.01101],24,0
Pref0,0.26575[0.434456],0.279335[0.441087],0.253134[0.42782],24,0
Signal0,0.26575[0.434456],0.279335[0.441087],0.253134[0.42782],24,0
Hybridindex,5.803[7.86884],5.86909[7.93348],5.73476[7.80096],25,0
Pref0,0.24075[0.421799],0.246063[0.424385],0.235264[0.419042],25,0
Signal0,0.24075[0.421799],0.246063[0.424385],0.235264[0.419042],25,0
Hybridindex,5.6485[7.76419],5.96447[7.98951],5.34187[7.52643],26,0
Pref0,0.23225[0.416755],0.250254[0.427556],0.214778[0.405235],26,0
Signal0,0.23225[0.416755],0.250254[0.427556],0.214778[0.405235],26,0
Hybridindex,5.097[7.35954],5.04112[7.33125],5.15123[7.38648],27,0
Pref0,0.2025[0.395593],0.199492[0.392893],0.205419[0.398173],27,0
Signal0,0.2025[0.395593],0.199492[0.392893],0.205419[0.398173],27,0
Hybridindex,5.10725[7.34116],5.251[7.40557],4.9635[7.27334],28,0
Pref0,0.20175[0.395186],0.2095[0.399825],0.194[0.390338],28,0
Signal0,0.20175[0.395186],0.2095[0.399825],0.194[0.390338],28,0
Hybridindex,4.9715[7.19374],5.05948[7.24576],4.88492[7.14113],29,0
Pref0,0.193[0.387945],0.199093[0.391993],0.187004[0.383824],29,0
Signal0,0.193[0.387945],0.199093[0.391993],0.187004[0.383824],29,0
Hybridindex,4.71275[6.97507],4.70624[6.99009],4.71918[6.96019],30,0
Pref0,0.1795[0.375872],0.178571[0.376703],0.180417[0.375047],30,0
Signal0,0.1795[0.375872],0.178571[0.376703],0.180417[0.375047],30,0
Hybridindex,4.98075[7.09236],5.02218[7.08712],4.93998[7.09726],31,0
Pref0,0.19175[0.383871],0.193548[0.384737],0.18998[0.383008],31,0
Signal0,0.19175[0.383871],0.193548[0.384737],0.18998[0.383008],31,0
Hybridindex,4.91825[7.0582],4.82421[6.99144],5.00987[7.12145],32,0
Pref0,0.18575[0.382912],0.183384[0.380379],0.188055[0.385351],32,0
Signal0,0.18575[0.382912],0.183384[0.380379],0.188055[0.385351],32,0
Hybridindex,4.5715[6.79367],4.2561[6.53745],4.87697[7.01942],33,0
Pref0,0.16775[0.367403],0.151423[0.352745],0.183563[0.380395],33,0
Signal0,0.16775[0.367403],0.151423[0.352745],0.183563[0.380395],33,0
Hybridindex,4.79575[6.89809],4.78131[6.83506],4.81084[6.96331],34,0
Pref0,0.176[0.373864],0.173679[0.370674],0.178425[0.377153],34,0
Signal0,0.176[0.373864],0.173679[0.370674],0.178425[0.377153],34,0
Hybridindex,4.953[7.05355],4.98012[7.0683],4.92555[7.03848],35,0
Pref0,0.18425[0.382331],0.185388[0.383138],0.183099[0.381509],35,0
Signal0,0.18425[0.382331],0.185388[0.383138],0.183099[0.381509],35,0
Hybridindex,4.8605[6.92813],4.67735[6.80758],5.03195[7.03479],36,0
Pref0,0.17975[0.376251],0.172182[0.36958],0.186834[0.382255],36,0
Signal0,0.17975[0.376251],0.172182[0.36958],0.186834[0.382255],36,0
Hybridindex,4.9225[6.90579],4.95803[6.94228],4.88856[6.8706],37,0
Pref0,0.18075[0.376436],0.181167[0.378454],0.180352[0.374499],37,0
Signal0,0.18075[0.376436],0.181167[0.378454],0.180352[0.374499],37,0
Hybridindex,5.03425[6.96688],4.8354[6.81489],5.22114[7.1017],38,0
Pref0,0.185[0.38115],0.174407[0.371905],0.194956[0.389376],38,0
Signal0,0.185[0.38115],0.174407[0.371905],0.194956[0.389376],38,0
Hybridindex,4.8225[6.80086],4.63492[6.60204],5.0131[6.99195],39,0
Pref0,0.17675[0.373342],0.164683[0.362781],0.189012[0.383388],39,0
Signal0,0.17675[0.373342],0.164683[0.362781],0.189012[0.383388],39,0
Hybridindex,4.95325[6.8994],5.01793[6.99983],4.88805[6.79603],40,0
Pref0,0.18[0.377955],0.186255[0.383513],0.173695[0.372162],40,0
Signal0,0.18[0.377955],0.186255[0.383513],0.173695[0.372162],40,0
Hybridindex,4.704[6.60983],4.64768[6.55795],4.75942[6.66003],41,0
Pref0,0.165[0.363008],0.159274[0.35968],0.170635[0.366167],41,0
Signal0,0.165[0.363008],0.159274[0.35968],0.170635[0.366167],41,0
Hybridindex,4.754[6.61007],4.76834[6.63324],4.7398[6.58701],42,0
Pref0,0.1645[0.363923],0.166332[0.365225],0.162687[0.36262],42,0
Signal0,0.1645[0.363923],0.166332[0.365225],0.162687[0.36262],42,0
Hybridindex,4.6245[6.4592],4.61373[6.43519],4.63523[6.48301],43,0
Pref0,0.15325[0.355161],0.1498[0.352993],0.156687[0.357274],43,0
Signal0,0.15325[0.355161],0.1498[0.352993],0.156687[0.357274],43,0
Hybridindex,4.21125[5.98876],4.30576[6.02916],4.12171[5.94885],44,0
Pref0,0.1315[0.330844],0.136177[0.33425],0.127069[0.327523],44,0
Signal0,0.1315[0.330844],0.136177[0.33425],0.127069[0.327523],44,0
Hybridindex,4.179[5.88273],4.3692[6.01158],3.98379[5.74092],45,0
Pref0,0.12625[0.324709],0.134255[0.332868],0.118034[0.315906],45,0
Signal0,0.12625[0.324709],0.134255[0.332868],0.118034[0.315906],45,0
Hybridindex,3.87825[5.50605],4.0841[5.71394],3.68008[5.29064],46,0
Pref0,0.10925[0.30486],0.118247[0.316523],0.100589[0.292932],46,0
Signal0,0.10925[0.30486],0.118247[0.316523],0.100589[0.292932],46,0
Hybridindex,3.69825[5.23737],3.73375[5.20731],3.66047[5.26891],47,0
Pref0,0.1005[0.291376],0.099418[0.289753],0.101651[0.293087],47,0
Signal0,0.1005[0.291376],0.099418[0.289753],0.101651[0.293087],47,0
Hybridindex,3.66975[5.13983],3.6352[5.01318],3.70294[5.25842],48,0
Pref0,0.095[0.285438],0.0938776[0.280057],0.0960784[0.290511],48,0
Signal0,0.095[0.285438],0.0938776[0.280057],0.0960784[0.290511],48,0
Hybridindex,3.628[5.1401],3.51655[4.95081],3.73878[5.31927],49,0
Pref0,0.093[0.283903],0.0852558[0.272904],0.100698[0.294227],49,0
Signal0,0.093[0.283903],0.0852558[0.272904],0.100698[0.294227],49,0
Hybridindex,3.7285[5.19616],3.66154[5.0848],3.7922[5.29912],50,0
Pref0,0.0965[0.287989],0.0928205[0.281661],0.1[0.293839],50,0
Signal0,0.0965[0.287989],0.0928205[0.281661],0.1[0.293839],50,0
Hybridindex,3.6465[4.96951],3.93163[5.33212],3.37255[4.57754],51,0
Pref0,0.089[0.275824],0.105102[0.296535],0.0735294[0.25338],51,0
Signal0,0.089[0.275824],0.105102[0.296535],0.0735294[0.25338],51,0
Hybridindex,3.22425[4.36097],3.19627[4.23543],3.25331[4.48747],52,0
Pref0,0.06525[0.241076],0.0618253[0.233598],0.0688073[0.248554],52,0
Signal0,0.06525[0.241076],0.0618253[0.233598],0.0688073[0.248554],52,0
Hybridindex,3.2005[4.2735],3.17575[4.19846],3.22662[4.35114],53,0
Pref0,0.06225[0.235053],0.0593963[0.230103],0.0652621[0.240131],53,0
Signal0,0.06225[0.235053],0.0593963[0.230103],0.0652621[0.240131],53,0
Hybridindex,3.216[4.2387],3.21677[4.24508],3.21522[4.23221],54,0
Pref0,0.06425[0.233981],0.0654762[0.235025],0.063004[0.232908],54,0
Signal0,0.06425[0.233981],0.0654762[0.235025],0.063004[0.232908],54,0
Hybridindex,3.0885[4.1076],3.08033[4.15021],3.09621[4.06698],55,0
Pref0,0.058[0.226133],0.0602472[0.228562],0.0558795[0.223796],55,0
Signal0,0.058[0.226133],0.0602472[0.228562],0.0558795[0.223796],55,0
Hybridindex,3.05275[3.98853],3.07708[3.95277],3.02909[4.02285],56,0
Pref0,0.0535[0.218833],0.0507099[0.214732],0.056213[0.222714],56,0
Signal0,0.0535[0.218833],0.0507099[0.214732],0.056213[0.222714],56,0
Hybridindex,2.94475[3.8779],2.92784[3.8858],2.9609[3.87026],57,0
Pref0,0.05125[0.212717],0.0527124[0.214699],0.0498534[0.210797],57,0
Signal0,0.05125[0.212717],0.0527124[0.214699],0.0498534[0.210797],57,0
Hybridindex,2.767[3.49935],2.65155[3.36837],2.88315[3.62264],58,0
Pref0,0.04075[0.190301],0.0363908[0.181172],0.0451354[0.198967],58,0
