X2,X3,X4,X5,Generation,Iter
Pref0,0.5885[0.351309],0.580266[0.348014],0.59638[0.354254],24,0
Signal0,0.53275[0.353274],0.547035[0.350046],0.51908[0.355799],24,0
Hybridindex,10.1242[1.92489],10.1681[1.90159],10.0778[1.94819],25,0
Pref0,0.589[0.347245],0.572886[0.347186],0.606076[0.346491],25,0
Signal0,0.523[0.359473],0.525267[0.363338],0.520597[0.355316],25,0
Hybridindex,10.0975[1.92763],10.1474[1.93744],10.0482[1.9166],26,0
Pref0,0.5925[0.355941],0.587525[0.357283],0.597416[0.354541],26,0
Signal0,0.523[0.353159],0.519115[0.359741],0.526839[0.34649],26,0
Hybridindex,10.1835[1.89521],10.1521[1.90898],10.214[1.88123],27,0
Pref0,0.57425[0.350873],0.585193[0.344978],0.563609[0.35619],27,0
Signal0,0.51775[0.356805],0.511663[0.356931],0.523669[0.356584],27,0
Hybridindex,10.154[1.89375],10.0727[1.85519],10.2339[1.92753],28,0
Pref0,0.56325[0.356194],0.56559[0.3562],0.560951[0.356174],28,0
Signal0,0.51525[0.348773],0.523209[0.352254],0.507433[0.345141],28,0
Hybridindex,10.23[1.89278],10.271[1.88328],10.1879[1.90155],29,0
Pref0,0.56075[0.347756],0.553307[0.344354],0.568389[0.35105],29,0
Signal0,0.49875[0.357943],0.492103[0.363618],0.505572[0.351894],29,0
Hybridindex,10.166[1.93402],10.1659[1.90481],10.1662[1.96408],30,0
Pref0,0.55825[0.353174],0.55773[0.355408],0.558793[0.350823],30,0
Signal0,0.50325[0.353362],0.504403[0.345831],0.502045[0.361059],30,0
Hybridindex,10.1777[1.97536],10.1742[1.97588],10.1813[1.97483],31,0
Pref0,0.57175[0.353521],0.578579[0.357364],0.564935[0.34951],31,0
Signal0,0.51825[0.358527],0.517518[0.354357],0.518981[0.36264],31,0
Hybridindex,10.203[1.94629],10.1442[1.93908],10.2655[1.95197],32,0
Pref0,0.554[0.356839],0.546117[0.353978],0.562371[0.359663],32,0
Signal0,0.50775[0.357512],0.5[0.366034],0.515979[0.348047],32,0
Hybridindex,10.2383[1.86972],10.2671[1.88981],10.2106[1.84983],33,0
Pref0,0.551[0.349856],0.554648[0.353483],0.547502[0.346306],33,0
Signal0,0.5085[0.352034],0.52094[0.349113],0.496572[0.354401],33,0
Hybridindex,10.1785[1.84645],10.2058[1.84701],10.1509[1.84548],34,0
Pref0,0.55475[0.345872],0.56163[0.352044],0.547787[0.339369],34,0
Signal0,0.5065[0.349582],0.50994[0.347385],0.503018[0.351758],34,0
Hybridindex,10.1687[1.83981],10.173[1.86055],10.1645[1.81857],35,0
Pref0,0.56575[0.345401],0.5666[0.346149],0.564889[0.344641],35,0
Signal0,0.4975[0.352837],0.500497[0.352144],0.494467[0.35351],35,0
Hybridindex,10.0885[1.85558],10.0275[1.81946],10.1516[1.89015],36,0
Pref0,0.55325[0.344296],0.547198[0.348101],0.559512[0.3402],36,0
Signal0,0.49275[0.352239],0.502458[0.359235],0.482706[0.344564],36,0
Hybridindex,10.0273[1.86276],9.99697[1.91046],10.057[1.81421],37,0
Pref0,0.56625[0.351406],0.556004[0.351071],0.576313[0.351443],37,0
Signal0,0.4955[0.359833],0.509082[0.362771],0.482161[0.35642],37,0
Hybridindex,10.0017[1.86074],9.98792[1.8716],10.0154[1.84988],38,0
Pref0,0.5655[0.343453],0.565458[0.347984],0.565541[0.338925],38,0
Signal0,0.502[0.357066],0.50856[0.355049],0.495531[0.358926],38,0
Hybridindex,9.95275[1.8191],10.0059[1.81362],9.89692[1.82318],39,0
Pref0,0.5755[0.35433],0.571707[0.356787],0.579487[0.351684],39,0
Signal0,0.49425[0.352976],0.485854[0.358241],0.503077[0.347136],39,0
Hybridindex,9.9895[1.7637],9.9912[1.73345],9.98791[1.7915],40,0
Pref0,0.56875[0.351637],0.556418[0.353444],0.580271[0.349547],40,0
Signal0,0.49475[0.354044],0.501035[0.353918],0.488878[0.354062],40,0
Hybridindex,9.9525[1.77221],9.86667[1.76347],10.0317[1.77657],41,0
Pref0,0.56575[0.355038],0.563542[0.358852],0.567788[0.351468],41,0
Signal0,0.499[0.352135],0.502083[0.35281],0.496154[0.351487],41,0
Hybridindex,9.871[1.77739],9.87236[1.75046],9.86965[1.80365],42,0
Pref0,0.55775[0.355373],0.554774[0.35904],0.560697[0.35168],42,0
Signal0,0.51525[0.354108],0.51206[0.357764],0.518408[0.350422],42,0
Hybridindex,9.96475[1.7654],9.94613[1.76198],9.9818[1.76835],43,0
Pref0,0.561[0.351111],0.557531[0.357724],0.564176[0.344914],43,0
Signal0,0.49925[0.356194],0.510983[0.353753],0.488506[0.358079],43,0
Hybridindex,9.954[1.7863],9.9211[1.75945],9.98914[1.81389],44,0
Pref0,0.552[0.347917],0.549371[0.351297],0.554809[0.344247],44,0
Signal0,0.5045[0.356342],0.503872[0.3513],0.505171[0.361649],44,0
Hybridindex,9.86975[1.79518],9.84351[1.78793],9.89773[1.80245],45,0
Pref0,0.54175[0.347321],0.540698[0.346341],0.542872[0.348359],45,0
Signal0,0.50975[0.356062],0.513081[0.358417],0.506198[0.353499],45,0
Hybridindex,9.85925[1.7909],9.85074[1.72568],9.86802[1.85567],46,0
Pref0,0.5445[0.353228],0.54335[0.35316],0.545685[0.353294],46,0
Signal0,0.50875[0.351495],0.50936[0.349752],0.508122[0.353281],46,0
Hybridindex,9.85675[1.76539],9.9068[1.79563],9.80527[1.73223],47,0
Pref0,0.552[0.354677],0.546351[0.353653],0.557809[0.355634],47,0
Signal0,0.5015[0.351067],0.503452[0.350736],0.499493[0.351395],47,0
Hybridindex,9.8535[1.78963],9.83079[1.78282],9.87549[1.79594],48,0
Pref0,0.543[0.353767],0.548272[0.361311],0.537894[0.346227],48,0
Signal0,0.49875[0.351957],0.495427[0.34516],0.501969[0.358387],48,0
Hybridindex,9.885[1.78879],9.83803[1.84386],9.93141[1.73141],49,0
Pref0,0.54025[0.349292],0.545272[0.353145],0.535288[0.345372],49,0
Signal0,0.4975[0.352837],0.497988[0.357439],0.497018[0.348229],49,0
Hybridindex,9.83725[1.80004],9.82175[1.80674],9.85253[1.79328],50,0
Pref0,0.54175[0.357256],0.542296[0.358642],0.541212[0.355884],50,0
