X2,X3,X4,X5,Generation,Iter
Pref0,0.6555[0.471243],0.656219[0.471866],0.65475[0.470591],24,0
Signal0,0.6555[0.471243],0.656219[0.471866],0.65475[0.470591],24,0
Hybridindex,12.9785[8.26364],13.1606[8.18829],12.7897[8.33684],25,0
Pref0,0.66475[0.468223],0.6778[0.462566],0.651222[0.473636],25,0
Signal0,0.66475[0.468223],0.6778[0.462566],0.651222[0.473636],25,0
Hybridindex,12.5455[8.38021],12.4475[8.41626],12.638[8.34499],26,0
Pref0,0.63825[0.47672],0.633883[0.478256],0.642371[0.47523],26,0
Signal0,0.63825[0.47672],0.633883[0.478256],0.642371[0.47523],26,0
Hybridindex,12.5785[8.32372],13.0255[8.18029],12.149[8.43695],27,0
Pref0,0.641[0.474994],0.664796[0.467446],0.618137[0.481027],27,0
Signal0,0.641[0.474994],0.664796[0.467446],0.618137[0.481027],27,0
Hybridindex,12.4805[8.31408],12.5831[8.25094],12.3864[8.37048],28,0
Pref0,0.63425[0.477076],0.640021[0.474245],0.628955[0.479599],28,0
Signal0,0.63425[0.477076],0.640021[0.474245],0.628955[0.479599],28,0
Hybridindex,12.3385[8.30739],12.2215[8.3736],12.4576[8.23772],29,0
Pref0,0.62825[0.480549],0.623885[0.482102],0.632694[0.478921],29,0
Signal0,0.62825[0.480549],0.623885[0.482102],0.632694[0.478921],29,0
Hybridindex,12.3387[8.24981],12.148[8.27989],12.5322[8.21467],30,0
Pref0,0.629[0.478914],0.618669[0.481091],0.639476[0.476468],30,0
Signal0,0.629[0.478914],0.618669[0.481091],0.639476[0.476468],30,0
Hybridindex,12.539[8.17236],12.5097[8.2287],12.567[8.11809],31,0
Pref0,0.64[0.476603],0.639713[0.477947],0.640274[0.475315],31,0
Signal0,0.64[0.476603],0.639713[0.477947],0.640274[0.475315],31,0
Hybridindex,12.3712[8.16213],11.9712[8.23229],12.7634[8.07354],32,0
Pref0,0.63075[0.478831],0.607576[0.483874],0.653465[0.472735],32,0
Signal0,0.63075[0.478831],0.607576[0.483874],0.653465[0.472735],32,0
Hybridindex,12.7285[8.03405],12.9775[7.91899],12.48[8.13968],33,0
Pref0,0.65325[0.472112],0.668669[0.466419],0.637862[0.477229],33,0
Signal0,0.65325[0.472112],0.668669[0.466419],0.637862[0.477229],33,0
Hybridindex,12.4177[8.14189],12.3782[8.13859],12.4581[8.14506],34,0
Pref0,0.63525[0.478103],0.633168[0.478073],0.637374[0.478125],34,0
Signal0,0.63525[0.478103],0.633168[0.478073],0.637374[0.478125],34,0
Hybridindex,12.5965[8.0403],12.6113[8.05478],12.5811[8.02517],35,0
Pref0,0.64725[0.474017],0.645588[0.474992],0.64898[0.472994],35,0
Signal0,0.64725[0.474017],0.645588[0.474992],0.64898[0.472994],35,0
Hybridindex,12.8365[7.93754],12.8856[7.91239],12.7894[7.96129],36,0
Pref0,0.6605[0.469031],0.664454[0.467562],0.656709[0.470404],36,0
Signal0,0.6605[0.469031],0.664454[0.467562],0.656709[0.470404],36,0
Hybridindex,12.9008[7.84102],12.8376[7.8703],12.9672[7.80956],37,0
Pref0,0.66575[0.46787],0.662439[0.468734],0.669231[0.466934],37,0
Signal0,0.66575[0.46787],0.662439[0.468734],0.669231[0.466934],37,0
Hybridindex,13.0582[7.73513],12.9047[7.78552],13.2046[7.68394],38,0
Pref0,0.67125[0.466689],0.663422[0.470093],0.678711[0.463297],38,0
Signal0,0.67125[0.466689],0.663422[0.470093],0.678711[0.463297],38,0
Hybridindex,13.1903[7.65289],13.5939[7.45208],12.8109[7.81795],39,0
Pref0,0.6815[0.463743],0.702786[0.453632],0.661494[0.472176],39,0
Signal0,0.6815[0.463743],0.702786[0.453632],0.661494[0.472176],39,0
Hybridindex,12.9027[7.69117],13.2025[7.53359],12.5863[7.84165],40,0
Pref0,0.66525[0.468313],0.682571[0.461273],0.646968[0.474946],40,0
Signal0,0.66525[0.468313],0.682571[0.461273],0.646968[0.474946],40,0
Hybridindex,12.5862[7.77336],12.3935[7.84092],12.7825[7.69902],41,0
Pref0,0.64575[0.47369],0.635778[0.476295],0.655903[0.470806],41,0
Signal0,0.64575[0.47369],0.635778[0.476295],0.655903[0.470806],41,0
Hybridindex,12.6745[7.72872],12.67[7.73534],12.6791[7.72201],42,0
Pref0,0.65475[0.471092],0.656064[0.470816],0.653421[0.471367],42,0
Signal0,0.65475[0.471092],0.656064[0.470816],0.653421[0.471367],42,0
Hybridindex,12.7647[7.64142],12.9396[7.54889],12.6004[7.72376],43,0
Pref0,0.6585[0.470508],0.668215[0.467279],0.64937[0.473341],43,0
Signal0,0.6585[0.470508],0.668215[0.467279],0.64937[0.473341],43,0
Hybridindex,12.846[7.54876],12.5932[7.60044],13.0947[7.48923],44,0
Pref0,0.66275[0.469188],0.646673[0.474032],0.678571[0.463828],44,0
Signal0,0.66275[0.469188],0.646673[0.474032],0.678571[0.463828],44,0
Hybridindex,13.4582[7.24024],13.3599[7.29485],13.5537[7.18556],45,0
Pref0,0.70175[0.453235],0.696447[0.454797],0.706897[0.451655],45,0
Signal0,0.70175[0.453235],0.696447[0.454797],0.706897[0.451655],45,0
Hybridindex,13.7245[7.08845],13.7103[7.14094],13.7387[7.03543],46,0
Pref0,0.7215[0.443777],0.718282[0.445933],0.724725[0.441582],46,0
Signal0,0.7215[0.443777],0.718282[0.445933],0.724725[0.441582],46,0
Hybridindex,13.6148[7.13614],13.5313[7.16792],13.7017[7.1018],47,0
Pref0,0.717[0.446555],0.711068[0.448924],0.723187[0.443986],47,0
Signal0,0.717[0.446555],0.711068[0.448924],0.723187[0.443986],47,0
Hybridindex,13.6312[7.12926],13.6836[7.13364],13.5817[7.12477],48,0
Pref0,0.71825[0.446365],0.722737[0.444476],0.714008[0.448103],48,0
Signal0,0.71825[0.446365],0.722737[0.444476],0.714008[0.448103],48,0
Hybridindex,13.6928[7.04906],13.8354[6.97039],13.5563[7.12085],49,0
Pref0,0.72675[0.442108],0.735685[0.437184],0.7182[0.446602],49,0
Signal0,0.72675[0.442108],0.735685[0.437184],0.7182[0.446602],49,0
Hybridindex,13.697[7.04483],13.7287[7.08381],13.669[7.01011],50,0
Pref0,0.72675[0.442391],0.731876[0.440872],0.722222[0.443679],50,0
Signal0,0.72675[0.442391],0.731876[0.440872],0.722222[0.443679],50,0
Hybridindex,13.4915[7.11819],13.7402[7.01509],13.2433[7.21107],51,0
Pref0,0.71375[0.448538],0.728228[0.441201],0.699301[0.455283],51,0
Signal0,0.71375[0.448538],0.728228[0.441201],0.699301[0.455283],51,0
Hybridindex,13.4098[7.1176],13.5164[7.03408],13.3077[7.19514],52,0
Pref0,0.7065[0.451506],0.716258[0.447112],0.697162[0.455475],52,0
Signal0,0.7065[0.451506],0.716258[0.447112],0.697162[0.455475],52,0
Hybridindex,13.2728[7.16111],13.4211[7.09756],13.1334[7.21755],53,0
Pref0,0.6965[0.455398],0.711042[0.44985],0.682832[0.460133],53,0
Signal0,0.6965[0.455398],0.711042[0.44985],0.682832[0.460133],53,0
Hybridindex,13.1675[7.15651],13.2753[7.09564],13.0584[7.21596],54,0
Pref0,0.69125[0.456945],0.700298[0.452396],0.682093[0.461322],54,0
Signal0,0.69125[0.456945],0.700298[0.452396],0.682093[0.461322],54,0
Hybridindex,12.9458[7.20078],12.8373[7.23828],13.0587[7.15979],55,0
Pref0,0.677[0.464942],0.667647[0.468448],0.686735[0.461063],55,0
Signal0,0.677[0.464942],0.667647[0.468448],0.686735[0.461063],55,0
Hybridindex,12.9045[7.24513],13.0719[7.1864],12.7344[7.30039],56,0
Pref0,0.67525[0.46547],0.685516[0.461632],0.664819[0.469108],56,0
Signal0,0.67525[0.46547],0.685516[0.461632],0.664819[0.469108],56,0
Hybridindex,12.748[7.23122],12.6607[7.29103],12.8304[7.17335],57,0
Pref0,0.66525[0.466709],0.659629[0.468094],0.670554[0.465337],57,0
Signal0,0.66525[0.466709],0.659629[0.468094],0.670554[0.465337],57,0
Hybridindex,12.6062[7.19596],12.6367[7.17494],12.5761[7.21658],58,0
Pref0,0.655[0.470611],0.656784[0.469729],0.653234[0.471477],58,0
Signal0,0.655[0.470611],0.656784[0.469729],0.653234[0.471477],58,0
Hybridindex,12.9375[7.11359],12.8657[7.08969],13.0151[7.13852],59,0
