X2,X3,X4,X5,Generation,Iter
Hybridindex,9.775[8.61391],9.72167[8.54889],9.82897[8.67887],1,0
Pref0,0.48875[0.430695],0.486083[0.427445],0.491449[0.433944],1,0
Signal0,0.48875[0.430695],0.486083[0.427445],0.491449[0.433944],1,0
Hybridindex,9.77875[7.95878],9.69786[8.05716],9.85693[7.86172],2,0
Pref0,0.49475[0.41635],0.491353[0.418514],0.498033[0.414221],2,0
Signal0,0.49075[0.413267],0.484741[0.419236],0.496559[0.40733],2,0
Hybridindex,9.68525[7.18593],9.48205[7.2435],9.88967[7.12169],3,0
Pref0,0.497[0.403102],0.475573[0.407619],0.518556[0.397342],3,0
Signal0,0.4905[0.400512],0.482552[0.399956],0.498495[0.400911],3,0
Hybridindex,9.701[6.50804],9.74214[6.50597],9.65835[6.50991],4,0
Pref0,0.49175[0.399133],0.492633[0.396689],0.490835[0.401648],4,0
Signal0,0.48675[0.393318],0.487721[0.389696],0.485743[0.397036],4,0
Hybridindex,9.79725[5.94792],9.84347[6.05062],9.75222[5.84577],5,0
Pref0,0.48575[0.397708],0.495947[0.396903],0.475814[0.398241],5,0
Signal0,0.49875[0.396388],0.507092[0.39686],0.490622[0.395758],5,0
Hybridindex,9.4345[5.25409],9.20372[5.30145],9.67518[5.19332],6,0
Pref0,0.48075[0.393388],0.469638[0.389704],0.492339[0.396863],6,0
Signal0,0.47875[0.390734],0.471596[0.388594],0.48621[0.392816],6,0
Hybridindex,9.28425[4.67943],9.18919[4.73045],9.37912[4.62601],7,0
Pref0,0.469[0.390882],0.461962[0.390778],0.476024[0.39086],7,0
Signal0,0.45625[0.382702],0.455455[0.388483],0.457043[0.376843],7,0
Hybridindex,9.01025[4.07628],9.0885[4.16424],8.932[3.98483],8,0
Pref0,0.465[0.383764],0.457[0.387493],0.473[0.37983],8,0
Signal0,0.4425[0.385608],0.44[0.394842],0.445[0.376132],8,0
Hybridindex,8.91975[3.63021],8.87564[3.67816],8.96222[3.58293],9,0
Pref0,0.45875[0.383958],0.454638[0.380101],0.462709[0.387593],9,0
Signal0,0.43325[0.381011],0.428135[0.378019],0.438175[0.383805],9,0
Hybridindex,8.9225[3.24484],8.99534[3.22414],8.85459[3.26256],10,0
Pref0,0.46125[0.377986],0.467358[0.379148],0.455556[0.37681],10,0
Signal0,0.411[0.371926],0.411917[0.367054],0.410145[0.37641],10,0
Hybridindex,8.74375[2.93768],8.81305[2.95941],8.67061[2.91277],11,0
Pref0,0.443[0.385683],0.441577[0.385969],0.444502[0.385374],11,0
Signal0,0.37275[0.369368],0.374878[0.371413],0.370504[0.367183],11,0
Hybridindex,8.666[2.71168],8.60291[2.73507],8.72859[2.6868],12,0
Pref0,0.4145[0.372746],0.408133[0.375377],0.420817[0.37001],12,0
Signal0,0.3315[0.353706],0.326305[0.359119],0.336653[0.348176],12,0
Hybridindex,8.478[2.41097],8.55056[2.45505],8.40702[2.3649],13,0
Pref0,0.39375[0.362748],0.395854[0.370517],0.391691[0.354971],13,0
Signal0,0.27375[0.337914],0.26997[0.342356],0.277448[0.333471],13,0
Hybridindex,8.3145[2.14128],8.33418[2.11495],8.29525[2.16656],14,0
Pref0,0.36425[0.352416],0.378665[0.357556],0.350148[0.346735],14,0
Signal0,0.20725[0.296095],0.218402[0.297147],0.19634[0.294655],14,0
Hybridindex,8.20425[2.0887],8.24458[2.07201],8.16278[2.10491],15,0
